score,gate,idx,type,label,head,head_type,tail,tail_type,head_start,head_end,tail_start,tail_end,train_type_freq,unique_source_count,weighted_support,trigger_score,trigger_hits,base_sample_rel_count,sources,context
2.575,review,303,BM-CON-BM,CON,genomewide association map,BM,QTL mapping,BM,125,151,216,227,6,2,0.5,0,,0,submit_ensemble.json;submit_v6_rag.json,a coronata f. sp. avenae. It is a major constraint to oat (Avena sativa L.) production. A genomewide association map of oat crown rust used 2972 SNPs genotyped on 631 oat lines for QTL mapping.
2.5625,review,377,GENE-OCI-GST,OCI,pathogenesis-related protein 1 (PR1) gene,GENE,leaves,GST,32,73,77,83,5,2,0.5,0,,2,submit_ensemble.json;submit_v6_rag.json,"Pep1 treatment up-regulated the pathogenesis-related protein 1 (PR1) gene in leaves, activating systemic acquired resistance. Pep1 triggers transcriptional reprogramming in roots, induces oxidative stress, and activates systemic defense signaling in foxtail millet."
2.5625,review,372,GENE-LOI-ABS,LOI,AsTCP genes,GENE,abiotic stress,ABS,17,28,79,93,5,2,0.5,0,,5,submit_v2.json;submit_v5.json,"The promoters of AsTCP genes contain cis-acting elements for hormone response, abiotic stress, light response, and growth and development. The oat TCP gene family is mainly amplified by fragment duplication. Two tandem duplications, AsTCP058 / AsTCP059 and AsTCP023 / A"
2.5625,review,34,GENE-OCI-GST,OCI,SiCST1,GENE,seedlings,GST,116,122,220,229,5,2,0.5,0,,1,submit_v9_clean.json;submit_v9_targeted.json,"alica) is a cereal crop. Its yield is limited by cold stress. We identified a novel gene, SiCST1 (Cold Stress Tolerance in Setaria italica 1), in foxtail millet through RNA-Seq of cold-stressed seedlings."
2.5625,review,139,QTL-CON-GENE,CON,sdw1 locus,QTL,dwarfing gene sdw1,GENE,126,136,4,22,5,2,0.5,0,,1,submit_v9_clean.json;submit_v9_targeted.json,The dwarfing gene sdw1 has been used to develop commercial barley varieties. There are at least four different alleles at the sdw1 locus. Mutations in the gibberellin 20-oxidase gene (HvGA20ox2) resulted in multiple alleles at the sdw1 locus.
2.55,review,155,VAR-HAS-GENE,HAS,both cultivars,VAR,Chloroplastic beta-amylase 1 gene LOC8070506,GENE,103,117,0,44,4,2,0.5,0,,2,submit_ensemble.json;submit_v6_rag.json,Chloroplastic beta-amylase 1 gene LOC8070506 and alpha-glucosidase gene LOC8061607 levels increased in both cultivars under drought conditions. Their levels were higher in SCS than in JL.
2.55,review,155,VAR-HAS-GENE,HAS,both cultivars,VAR,alpha-glucosidase gene LOC8061607,GENE,103,117,49,82,4,2,0.5,0,,2,submit_ensemble.json;submit_v6_rag.json,Chloroplastic beta-amylase 1 gene LOC8070506 and alpha-glucosidase gene LOC8061607 levels increased in both cultivars under drought conditions. Their levels were higher in SCS than in JL.
2.55,review,167,QTL-CON-QTL,CON,QTL clusters,QTL,major main-effect QTLs,QTL,71,83,27,49,4,2,0.5,0,,1,submit_ensemble.json;submit_v6_rag.json,"QTL analysis identified 45 major main-effect QTLs for 21 traits. Three QTL clusters (Cluster-1-Ah03, Cluster-2-Ah12, Cluster-3-Ah20) harbor more than half of the major QTLs (30/45) for various heat tolerant traits. These clusters explain 10.4%-38.6%, 10.6%-44.6"
2.55,review,167,QTL-CON-QTL,CON,Cluster-1-Ah03,QTL,major main-effect QTLs,QTL,85,99,27,49,4,2,0.5,0,,1,submit_ensemble.json;submit_v6_rag.json,"QTL analysis identified 45 major main-effect QTLs for 21 traits. Three QTL clusters (Cluster-1-Ah03, Cluster-2-Ah12, Cluster-3-Ah20) harbor more than half of the major QTLs (30/45) for various heat tolerant traits. These clusters explain 10.4%-38.6%, 10.6%-44.6%, and 10.1%-4"
2.55,review,167,QTL-CON-QTL,CON,Cluster-2-Ah12,QTL,major main-effect QTLs,QTL,101,115,27,49,4,2,0.5,0,,1,submit_ensemble.json;submit_v6_rag.json,"QTL analysis identified 45 major main-effect QTLs for 21 traits. Three QTL clusters (Cluster-1-Ah03, Cluster-2-Ah12, Cluster-3-Ah20) harbor more than half of the major QTLs (30/45) for various heat tolerant traits. These clusters explain 10.4%-38.6%, 10.6%-44.6%, and 10.1%-49.5% of phenotyp"
2.55,review,167,QTL-CON-QTL,CON,Cluster-3-Ah20,QTL,major main-effect QTLs,QTL,117,131,27,49,4,2,0.5,0,,1,submit_ensemble.json;submit_v6_rag.json,"QTL analysis identified 45 major main-effect QTLs for 21 traits. Three QTL clusters (Cluster-1-Ah03, Cluster-2-Ah12, Cluster-3-Ah20) harbor more than half of the major QTLs (30/45) for various heat tolerant traits. These clusters explain 10.4%-38.6%, 10.6%-44.6%, and 10.1%-49.5% of phenotypic variance, res"
2.55,review,190,VAR-CON-GENE,CON,XZSN,VAR,genes,GENE,44,48,35,40,4,2,0.5,0,,2,submit_ensemble.json;submit_v6_rag.json,"Among potential drought-responsive genes in XZSN, 1,206 and 1,274 genes were identified as potential positive and negative contributors for drought resistance compared to LK3. Furthermore, 851 out of 1,206 positive drought-resistant g"
2.55,review,260,VAR-CON-GENE,CON,10-day-old sweet sorghum seedlings,VAR,SbP5CS1,GENE,85,119,32,39,4,2,0.5,0,,12,submit_ensemble.json;submit_v7_cicl_v2.json,"Expression analysis showed that SbP5CS1 and SbP5CS2 transcripts were up-regulated in 10-day-old sweet sorghum seedlings after drought, salt (250 mM NaCl), and MeJA (10 mu M) treatment. The expression levels of both SbP5CS genes increased significantly after 3-day drought str"
2.55,review,260,VAR-CON-GENE,CON,10-day-old sweet sorghum seedlings,VAR,SbP5CS2,GENE,85,119,44,51,4,2,0.5,0,,12,submit_ensemble.json;submit_v7_cicl_v2.json,"Expression analysis showed that SbP5CS1 and SbP5CS2 transcripts were up-regulated in 10-day-old sweet sorghum seedlings after drought, salt (250 mM NaCl), and MeJA (10 mu M) treatment. The expression levels of both SbP5CS genes increased significantly after 3-day drought str"
2.55,review,372,VAR-CON-GENE,CON,three oats,VAR,AsTCP058,GENE,300,310,233,241,4,2,0.5,0,,5,submit_ensemble.json;submit_v7_cicl_v2.json,"oat TCP gene family is mainly amplified by fragment duplication. Two tandem duplications, AsTCP058 / AsTCP059 and AsTCP023 / AsTCP025, are stably present in three oats."
2.55,review,372,VAR-CON-GENE,CON,three oats,VAR,AsTCP059,GENE,300,310,244,252,4,2,0.5,0,,5,submit_ensemble.json;submit_v7_cicl_v2.json,"e family is mainly amplified by fragment duplication. Two tandem duplications, AsTCP058 / AsTCP059 and AsTCP023 / AsTCP025, are stably present in three oats."
2.55,review,372,VAR-CON-GENE,CON,three oats,VAR,AsTCP023,GENE,300,310,257,265,4,2,0.5,0,,5,submit_ensemble.json;submit_v7_cicl_v2.json,"ainly amplified by fragment duplication. Two tandem duplications, AsTCP058 / AsTCP059 and AsTCP023 / AsTCP025, are stably present in three oats."
2.55,review,372,VAR-CON-GENE,CON,three oats,VAR,AsTCP025,GENE,300,310,268,276,4,2,0.5,0,,5,submit_ensemble.json;submit_v7_cicl_v2.json,"fied by fragment duplication. Two tandem duplications, AsTCP058 / AsTCP059 and AsTCP023 / AsTCP025, are stably present in three oats."
2.55,review,157,MRK-AFF-TRT,AFF,KASP markers,MRK,seed dormancy duration,TRT,83,95,153,175,4,2,0.5,0,,3,submit_optimized.json;submit_v3.json,Qsd1 and Qsd2 have significant genetic effects on seed dormancy in barley. The two KASP markers can be used in breeding to select favourable alleles for seed dormancy duration.
2.55,review,313,MRK-AFF-TRT,AFF,molecular markers,MRK,grain size,TRT,298,315,332,342,4,2,0.5,0,,4,submit_optimized.json;submit_v3.json,or TGW. Genotypes with the superior allele are valuable genetic resources. The identified molecular markers will facilitate grain size and yield improvement in barley breeding.
2.55,review,313,MRK-AFF-TRT,AFF,molecular markers,MRK,yield,TRT,298,315,347,352,4,2,0.5,0,,4,submit_optimized.json;submit_v3.json,or TGW. Genotypes with the superior allele are valuable genetic resources. The identified molecular markers will facilitate grain size and yield improvement in barley breeding.
2.55,review,52,VAR-CON-GENE,CON,Martin,VAR,17 genes,GENE,38,44,0,8,4,2,0.5,0,,1,submit_v11_nano.json;submit_v5.json,17 genes were abundantly expressed in Martin and HS41-1 compared with Moroc9-75 under both drought and control conditions. These genes were constitutively expressed in drought-tolerant genotypes.
2.55,review,52,VAR-CON-GENE,CON,HS41-1,VAR,17 genes,GENE,49,55,0,8,4,2,0.5,0,,1,submit_v11_nano.json;submit_v5.json,17 genes were abundantly expressed in Martin and HS41-1 compared with Moroc9-75 under both drought and control conditions. These genes were constitutively expressed in drought-tolerant genotypes.
2.55,review,52,VAR-CON-GENE,CON,Moroc9-75,VAR,17 genes,GENE,70,79,0,8,4,2,0.5,0,,1,submit_v11_nano.json;submit_v5.json,17 genes were abundantly expressed in Martin and HS41-1 compared with Moroc9-75 under both drought and control conditions. These genes were constitutively expressed in drought-tolerant genotypes.
2.55,review,98,CROP-CON-QTL,CON,common bean,CROP,QTL ALS10.1,QTL,291,302,225,236,4,2,0.5,0,,6,submit_v2.json;submit_v5.json,S9.1 accounted for 25.40-89.26% of disease score variation. qCLS9.1 is likely the same as QTL ALS10.1 conferring resistance to angular leaf spot disease in common bean.
2.55,review,190,VAR-CON-GENE,CON,XZSN,VAR,core drought-resistant genes,GENE,44,48,258,286,4,2,0.5,0,,2,submit_v2.json;submit_v5.json,"Among potential drought-responsive genes in XZSN, 1,206 and 1,274 genes were identified as potential positive and negative contributors for drought resistance compared to LK3. Furthermore, 851 out of 1,206 positive drought-resistant genes were identified as core drought-resistant genes in XZSN based on WGCNA analysis, and most were induced earlier and quicker by drought stress than in LK3."
2.55,review,125,QTL-CON-QTL,CON,QTL clusters,QTL,QTLs,QTL,370,382,12,16,4,2,0.5,0,,9,submit_v9_clean.json;submit_v9_targeted.json,"Five stable QTLs are co-located on chromosome 3H flanked by markers bpb6282426 and bpb4786261. They are Qgna.sau-3H for grain N concentration, Qtna.sau-3H for total N accumulation per plant, Qnhi.sau-3H for N harvest index, Qnutegy.sau-3H for N utilization efficiency for grain yield, and Qanutedm.sau-3H.1 for N utilization efficiency for aboveground dry matter. These QTL clusters control NUE traits at seedling and maturity stages."
2.55,review,138,QTL-CON-QTL,CON,clusters,QTL,QTLs,QTL,25,33,11,15,4,2,0.5,0,,7,submit_v9_clean.json;submit_v9_targeted.json,"Twenty-two QTLs and four clusters were detected. Five stable QTLs are co-located on chromosome 3H. They are Qgna.sau-3H for grain N concentration, Qtna.sau-3H for total N accumulation per plant, Qnhi.sau-3H for N ha"
2.55,review,365,VAR-CON-GENE,CON,Arabidopsis,VAR,SiEULS3,GENE,109,120,0,7,4,2,0.5,0,,3,submit_v9_clean.json;submit_v9_targeted.json,SiEULS3 was strongly expressed under osmotic stress and regulated by hormones. Over-expression of SiEULS3 in Arabidopsis enhanced osmotic and drought tolerance by improving antioxidant capacity and hydration.
2.5375,review,384,BM-OCI-GST,OCI,Background selection,BM,BC3F2 generation,GST,93,113,121,137,3,2,0.5,0,,6,submit_ensemble.json;submit_v7_cicl_v2.json,"eground selection used up to 11 polymorphic SSR markers linked to Striga resistance QTLs. Background selection in the BC3F2 generation used 27 polymorphic unlinked SSR markers to recover the recurrent parent genetic background. Among 84 BC3F3 lines, L2P3-B, L1P5-A and L2P5P35 performed best for grain yield"
2.5375,review,235,BM-LOI-TRT,LOI,genome-wide association studies,BM,adaptive traits,TRT,167,198,113,128,3,2,0.5,0,,2,submit_v9_clean.json;submit_v9_targeted.json,"ninety-five forage sorghum genotypes and identified marker-trait associations (MTAs) for adaptive traits, including yield and flowering, using genome-wide association studies (GWAS). Using 41,854 polymorphic SNPs, GWAS with GLM, MLM, and FarmCPU models analyzed fourteen adaptive traits. Population structure revealed two subpopulati"
2.5375,review,324,TRT-AFF-GENE,AFF,SDT,TRT,VaAP2-s4,GENE,160,163,148,156,3,2,0.5,0,,2,submit_v9_clean.json;submit_v9_targeted.json,"were identified in adzuki bean. Candidate genes VaAP2/ERF.81 and VaAP2/ERF.82 of SD100WT, VaAP2-s4 of SDT, and VaAP2/ERF.86 of LFMW were found. A candidate gene VaUGT for black seed coat color was identified."
2.5375,review,324,TRT-AFF-GENE,AFF,LFMW,TRT,VaAP2/ERF.86,GENE,185,189,169,181,3,2,0.5,0,,2,submit_v9_clean.json;submit_v9_targeted.json,"zuki bean. Candidate genes VaAP2/ERF.81 and VaAP2/ERF.82 of SD100WT, VaAP2-s4 of SDT, and VaAP2/ERF.86 of LFMW were found. A candidate gene VaUGT for black seed coat color was identified."
2.525,review,144,BM-USE-QTL,USE,QTL mapping,BM,QTL,QTL,0,11,0,3,2,2,0.5,0,,0,submit_ensemble.json;submit_v6_rag.json,QTL mapping identified genomic regions for tiller development. GWAS provided insights into genetic variations. Transcriptome analyses revealed gene expression and regulatory mechanisms for t
2.525,review,193,GENE-LOI-GENE,LOI,Intron I,GENE,VRN1,GENE,181,189,16,20,2,2,0.5,0,,1,submit_ensemble.json;submit_v6_rag.json,VERNALIZATION1 (VRN1) regulates the vernalization requirement. It affects the yield and geographical distribution of Triticeae crops by regulating flowering time. The first intron (Intron I) of VRN1 contains cis-elements that repress VRN1 expression. Allelic variations in Intron I are associated with increased VRN1 expression in vernalization-responsive accessions with
2.525,review,193,GENE-LOI-GENE,LOI,VRN1,GENE,Intron I,GENE,16,20,181,189,2,2,0.5,0,,1,submit_ensemble.json;submit_v7_cicl_v2.json,VERNALIZATION1 (VRN1) regulates the vernalization requirement. It affects the yield and geographical distribution of Triticeae crops by regulating flowering time. The first intron (Intron I) of VRN1 contains cis-elements that repress VRN1 expression. Allelic variations in Intron I are associated with increased VRN1 expression in vernalization-responsive accessions with
2.525,review,264,GENE-CON-VAR,CON,FeR2R3-MYB,GENE,QZZTQ,VAR,114,124,188,193,2,2,0.5,0,,3,submit_ensemble.json;submit_v6_rag.json,on factors regulate secondary metabolism and abiotic stress responses. The candidate gene FeR2R3-MYB was cloned from the anthocyanin-rich common buckwheat variety 'QZZTQ'.
2.525,review,286,GENE-CON-VAR,CON,dw1 gene,GENE,A1361T,VAR,155,163,197,203,2,2,0.5,0,,2,submit_ensemble.json;submit_v6_rag.json,o 24.5 kb and 13.9 kb respectively. DNA diversity analysis and association mapping of the dw1 gene suggested the functional variant A1361T originated from a recent event.
2.525,review,303,BIS-CON-BIS,CON,Puccinia coronata f. sp. avenae,BIS,crown rust,BIS,28,59,4,14,2,2,0.5,0,,0,submit_ensemble.json;submit_v6_rag.json,Oat crown rust is caused by Puccinia coronata f. sp. avenae. It is a major constraint to oat (Avena sativa L.) production. A genomewide association map of oat crown rust used 2972 SNPs genotyped on 631 oat lines for QT
2.525,review,384,VAR-CON-MRK,CON,recurrent parent genetic background,VAR,27 polymorphic unlinked SSR markers,MRK,194,229,143,178,2,2,0.5,0,,6,submit_ensemble.json;submit_v7_cicl_v2.json,"rkers linked to Striga resistance QTLs. Background selection in the BC3F2 generation used 27 polymorphic unlinked SSR markers to recover the recurrent parent genetic background. Among 84 BC3F3 lines, L2P3-B, L1P5-A and L2P5P35 performed best for grain yield and reduced Striga infestation."
2.525,review,0,VAR-CON-CROP,CON,LN-sensitive genotype,VAR,Tartary buckwheat,CROP,169,190,54,71,2,2,0.5,0,,5,submit_optimized.json;submit_v3.json,The study investigated the molecular mechanism of two Tartary buckwheat genotypes with contrasting sensitivity to LN. LN improved primary and lateral root growth of the LN-sensitive genotype. The LN-insensitive genotype showed no response.
2.525,review,0,VAR-CON-CROP,CON,LN-insensitive genotype,VAR,Tartary buckwheat,CROP,196,219,54,71,2,2,0.5,0,,5,submit_optimized.json;submit_v3.json,The study investigated the molecular mechanism of two Tartary buckwheat genotypes with contrasting sensitivity to LN. LN improved primary and lateral root growth of the LN-sensitive genotype. The LN-insensitive genotype showed no response.
